ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,fl_acc_camp,fl_acc_camp_4th,qt_acc_camp,qt_acc_camp_4th,Age,qt_months,qt_spent,pct_spent_wine,pct_spent_fruit,pct_spent_meat,pct_spent_fish,pct_spent_sweet,pct_spent_gold,qt_purchases,pct_purch_web,pct_purch_catalog,pct_purch_store,pct_deal_purchases,cluster
11096,1952,2n Cycle,Together,"57247,0",0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,0,0,0,0,68,"77,0",226,"0,43805309734513276","0,017699115044247787","0,1415929203539823","0,16371681415929204","0,23893805309734514","0,02654867256637168",10,"0,2","0,1","0,7","0,2",3
304,1981,Master,Single,"22944,0",1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,39,"73,0",50,"0,38","0,06","0,38","0,08","0,1","0,52",6,"0,5","0,0","0,5","0,5",1
3665,1977,2n Cycle,Together,"25315,0",1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,43,"74,0",32,"0,03125","0,28125","0,25","0,34375","0,09375","0,6875",6,"0,5","0,0","0,5","0,5",3
10591,1969,Graduation,Widow,"43638,0",0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"90,0",182,"0,34615384615384615","0,054945054945054944","0,45604395604395603","0,038461538461538464","0,1043956043956044","0,1043956043956044",9,"0,4444444444444444","0,1111111111111111","0,4444444444444444","0,2222222222222222",1
5036,1984,PhD,Single,"42710,0",1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,36,"86,0",304,"0,8289473684210527","0,009868421052631578","0,13815789473684212","0,013157894736842105","0,009868421052631578","0,3355263157894737",12,"0,3333333333333333","0,4166666666666667","0,25","0,16666666666666666",0
5547,1982,PhD,Married,"84169,0",0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,1,1,2,1,38,"77,0",1919,"0,7701928087545596","0,009900990099009901","0,21000521104742054","0,0","0,009900990099009901","0,0",19,"0,3684210526315789","0,3157894736842105","0,3157894736842105","0,05263157894736842",0
7822,1976,Graduation,Together,"54058,0",0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"80,0",608,"0,3256578947368421","0,029605263157894735","0,4144736842105263","0,05263157894736842","0,17763157894736842","0,08881578947368421",18,"0,2222222222222222","0,3333333333333333","0,4444444444444444","0,1111111111111111",1
8541,1990,2n Cycle,Married,"24683,0",1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,30,"70,0",35,"0,22857142857142856","0,11428571428571428","0,2857142857142857","0,17142857142857143","0,2","0,17142857142857143",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
10955,1964,Graduation,Widow,"85620,0",0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,0,0,0,0,56,"72,0",1554,"0,2676962676962677","0,029601029601029602","0,5952380952380952","0,03861003861003861","0,06885456885456885","0,029601029601029602",13,"0,23076923076923078","0,46153846153846156","0,3076923076923077","0,07692307692307693",1
4368,1980,Graduation,Married,"47850,0",1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,0,0,0,0,40,"74,0",124,"0,3387096774193548","0,056451612903225805","0,3467741935483871","0,16129032258064516","0,0967741935483871","0,08064516129032258",7,"0,42857142857142855","0,0","0,5714285714285714","0,14285714285714285",1
9671,1968,Graduation,Married,"19514,0",1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,1,1,1,1,52,"72,0",41,"0,34146341463414637","0,07317073170731707","0,5121951219512195","0,04878048780487805","0,024390243902439025","0,6829268292682927",6,"0,5","0,16666666666666666","0,3333333333333333","0,6666666666666666",1
2256,1973,Master,Married,"27159,0",1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"70,0",20,"0,85","0,0","0,15","0,0","0,0","0,05",4,"0,25","0,0","0,75","0,5",0
4279,1963,2n Cycle,Single,"39548,0",1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"70,0",36,"0,4166666666666667","0,1111111111111111","0,2777777777777778","0,08333333333333333","0,1111111111111111","0,5",5,"0,2","0,2","0,6","0,4",1
5371,1989,Graduation,Single,"21474,0",1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,1,1,1,1,31,"69,0",57,"0,10526315789473684","0,2807017543859649","0,42105263157894735","0,19298245614035087","0,0","0,5964912280701754",6,"0,5","0,16666666666666666","0,3333333333333333","0,3333333333333333",3
9240,1971,PhD,Single,"60504,0",0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"71,0",492,"0,9308943089430894","0,0","0,04878048780487805","0,012195121951219513","0,008130081300813009","0,06910569105691057",16,"0,375","0,125","0,5","0,125",0
9460,1963,Graduation,Married,"22419,0",0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"81,0",120,"0,25","0,025","0,39166666666666666","0,15833333333333333","0,175","0,35",7,"0,42857142857142855","0,2857142857142857","0,2857142857142857","0,14285714285714285",1
9504,1949,Master,Married,"81698,0",0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,0,0,0,0,71,"74,0",961,"0,186264308012487","0,029136316337148804","0,5411030176899063","0,11550468262226847","0,1279916753381894","0,04890738813735692",24,"0,125","0,3333333333333333","0,5416666666666666","0,041666666666666664",1
8692,1952,Graduation,Together,"43462,0",1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,0,0,0,0,68,"88,0",225,"0,4","0,07555555555555556","0,4311111111111111","0,06666666666666667","0,02666666666666667","0,06666666666666667",10,"0,4","0,1","0,5","0,6",1
448,1978,PhD,Single,"54880,0",1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"83,0",677,"0,4549483013293944","0,1255539143279173","0,20236336779911374","0,15066469719350073","0,06646971935007386","0,17429837518463812",19,"0,3157894736842105","0,10526315789473684","0,5789473684210527","0,10526315789473684",3
8314,1982,Graduation,Married,"79908,0",0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,1,0,1,0,38,"82,0",1661,"0,3353401565322095","0,07766405779650813","0,45815773630343165","0,017459361830222758","0,11137868753762793","0,06682721252257676",18,"0,2777777777777778","0,3333333333333333","0,3888888888888889","0,05555555555555555",1
8420,1970,2n Cycle,Married,"15315,0",0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"78,0",47,"0,14893617021276595","0,0851063829787234","0,2765957446808511","0,3191489361702128","0,1702127659574468","0,3617021276595745",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",3
3174,1959,Graduation,Together,"87771,0",0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1,1,4,3,61,"80,0",1924,"0,7754677754677755","0,01975051975051975","0,14916839916839916","0,02598752598752599","0,029625779625779627","0,017151767151767153",19,"0,2631578947368421","0,5263157894736842","0,21052631578947367","0,05263157894736842",0
7685,1978,Graduation,Married,"33039,0",1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"76,0",66,"0,45454545454545453","0,12121212121212122","0,18181818181818182","0,12121212121212122","0,12121212121212122","0,18181818181818182",6,"0,3333333333333333","0,0","0,6666666666666666","0,16666666666666666",1
3179,1980,Graduation,Single,"81741,0",0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,0,0,0,0,40,"79,0",1534,"0,1623207301173403","0,09973924380704041","0,6127770534550195","0,03780964797913951","0,08735332464146023","0,024771838331160364",19,"0,3157894736842105","0,3157894736842105","0,3684210526315789","0,0",1
9780,1971,Master,Together,"71499,0",0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"79,0",758,"0,6134564643799473","0,032981530343007916","0,1741424802110818","0,17941952506596306","0,0","0,048812664907651716",24,"0,3333333333333333","0,125","0,5416666666666666","0,08333333333333333",0
10681,1970,2n Cycle,Married,"62466,0",0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"72,0",806,"0,1600496277915633","0,1600496277915633","0,3213399503722084","0,20843672456575682","0,1501240694789082","0,10297766749379653",21,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,23809523809523808",3
10232,1963,PhD,Divorced,"48799,0",0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"74,0",307,"0,5667752442996743","0,05863192182410423","0,26384364820846906","0,09120521172638436","0,019543973941368076","0,0781758957654723",12,"0,25","0,16666666666666666","0,5833333333333334","0,25",0
4184,1950,PhD,Together,"52157,0",0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,0,0,0,0,70,"67,0",225,"0,84","0,008888888888888889","0,1288888888888889","0,013333333333333334","0,008888888888888889","0,17777777777777778",10,"0,3","0,2","0,5","0,2",0
9120,1962,Graduation,Single,"66565,0",0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,0,0,0,0,58,"86,0",1023,"0,7302052785923754","0,009775171065493646","0,1573802541544477","0,0635386119257087","0,039100684261974585","0,04105571847507331",15,"0,26666666666666666","0,13333333333333333","0,6","0,26666666666666666",0
891,1951,Master,Together,"29298,0",1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"76,0",10,"0,6","0,0","0,2","0,2","0,0","0,1",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
10381,1979,Graduation,Single,"47691,0",0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"79,0",17,"0,8235294117647058","0,0","0,17647058823529413","0,0","0,0","0,23529411764705882",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
3525,1970,Graduation,Together,"38200,0",1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"86,0",16,"0,75","0,0","0,25","0,0","0,0","0,0625",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
6818,1974,Graduation,Married,"44989,0",0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"88,0",263,"0,3726235741444867","0,0","0,40304182509505704","0,18631178707224336","0,03802281368821293","0,40304182509505704",11,"0,45454545454545453","0,09090909090909091","0,45454545454545453","0,45454545454545453",1
3526,1968,PhD,Married,"38443,0",1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"72,0",37,"0,8648648648648649","0,0","0,13513513513513514","0,0","0,0","0,02702702702702703",4,"0,25","0,0","0,75","0,5",0
8181,1978,2n Cycle,Single,"38593,0",1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"76,0",153,"0,3333333333333333","0,0784313725490196","0,3202614379084967","0,1111111111111111","0,1568627450980392","0,1568627450980392",8,"0,5","0,125","0,375","0,375",1
1029,1970,PhD,Together,"64413,0",0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"78,0",259,"0,7722007722007722","0,019305019305019305","0,16988416988416988","0,0","0,03861003861003861","0,07722007722007722",11,"0,45454545454545453","0,09090909090909091","0,45454545454545453","0,09090909090909091",0
7369,1981,Master,Married,"36959,0",1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,39,"76,0",62,"0,4032258064516129","0,0967741935483871","0,4032258064516129","0,0967741935483871","0,0","0,0",5,"0,4","0,0","0,6","0,4",1
2574,1977,PhD,Married,"61996,0",0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,1,1,3,3,43,"84,0",1206,"0,8706467661691543","0,009950248756218905","0,11940298507462686","0,0","0,0","0,01990049751243781",18,"0,3333333333333333","0,2222222222222222","0,4444444444444444","0,16666666666666666",0
8159,1968,Graduation,Married,"51287,0",1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,52,"70,0",152,"0,7697368421052632","0,0","0,14473684210526316","0,08552631578947369","0,0","0,19736842105263158",8,"0,5","0,125","0,375","0,375",0
1160,1970,Graduation,Married,"13260,0",1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"77,0",42,"0,21428571428571427","0,09523809523809523","0,40476190476190477","0,23809523809523808","0,047619047619047616","0,16666666666666666",6,"0,5","0,0","0,5","0,6666666666666666",3
10242,1966,PhD,Together,"47472,0",1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,0,0,0,54,"76,0",67,"0,835820895522388","0,0","0,16417910447761194","0,0","0,0","0,11940298507462686",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
5253,1956,Master,Together,"54603,0",1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,64,"78,0",223,"0,6502242152466368","0,05829596412556054","0,2062780269058296","0,07623318385650224","0,008968609865470852","0,017937219730941704",10,"0,4","0,2","0,4","0,6",0
5966,1974,PhD,Married,"45207,0",1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,1,1,1,1,46,"86,0",213,"0,9530516431924883","0,0","0,046948356807511735","0,0","0,0","0,009389671361502348",10,"0,3","0,1","0,6","0,5",0
5314,1951,Graduation,Together,"40689,0",0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"82,0",345,"0,782608695652174","0,008695652173913044","0,0782608695652174","0,11304347826086956","0,017391304347826087","0,28695652173913044",13,"0,5384615384615384","0,07692307692307693","0,38461538461538464","0,5384615384615384",0
5081,1967,2n Cycle,Together,"47821,0",1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,53,"75,0",37,"0,24324324324324326","0,0","0,43243243243243246","0,16216216216216217","0,16216216216216217","0,2702702702702703",4,"0,25","0,0","0,75","0,25",1
5123,1951,Master,Married,"27450,0",0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,69,"81,0",91,"0,4065934065934066","0,13186813186813187","0,25274725274725274","0,08791208791208792","0,12087912087912088","0,5714285714285714",6,"0,3333333333333333","0,16666666666666666","0,5","0,16666666666666666",1
5756,1983,Graduation,Together,"39453,0",1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,37,"69,0",53,"0,8679245283018868","0,0","0,1320754716981132","0,0","0,0","0,03773584905660377",5,"0,4","0,0","0,6","0,4",0
8036,1971,2n Cycle,Together,"26850,0",1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,0,0,0,0,49,"69,0",54,"0,5740740740740741","0,018518518518518517","0,24074074074074073","0,12962962962962962","0,037037037037037035","0,16666666666666666",7,"0,2857142857142857","0,14285714285714285","0,5714285714285714","0,5714285714285714",0
9058,1955,Graduation,Widow,"79800,0",0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,1,1,3,2,65,"88,0",1643,"0,6451612903225806","0,01278149726110773","0,3225806451612903","0,019476567255021303","0,0","0,1363359707851491",21,"0,23809523809523808","0,5238095238095238","0,23809523809523808","0,047619047619047616",0
5057,1961,Master,Married,"61794,0",0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,0,0,0,0,59,"76,0",600,"0,44","0,07833333333333334","0,31333333333333335","0,09","0,07833333333333334","0,018333333333333333",18,"0,2222222222222222","0,2222222222222222","0,5555555555555556","0,1111111111111111",1
254,1955,Graduation,Together,"53863,0",0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,1,1,1,1,65,"68,0",443,"0,9006772009029346","0,009029345372460496","0,06772009029345373","0,013544018058690745","0,009029345372460496","0,06772009029345373",15,"0,4666666666666667","0,06666666666666667","0,4666666666666667","0,2",0
4179,1959,Graduation,Together,"24221,0",0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,0,0,0,0,61,"77,0",33,"0,24242424242424243","0,2727272727272727","0,2727272727272727","0,06060606060606061","0,15151515151515152","0,6666666666666666",5,"0,2","0,2","0,6","0,2",2
3710,1984,PhD,Single,"39684,0",1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,0,0,0,0,36,"87,0",64,"0,296875","0,0","0,546875","0,09375","0,0625","0,265625",5,"0,4","0,2","0,4","0,4",1
7627,1975,Master,Married,"92163,0",0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,1,1,2,1,45,"85,0",2066,"0,39545014520813165","0,08857696030977735","0,3857696030977735","0,051306873184898356","0,07889641819941917","0,00968054211035818",21,"0,23809523809523808","0,5238095238095238","0,23809523809523808","0,0",1
4501,1965,Master,Single,"69882,0",0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"74,0",1313,"0,22239146991622238","0,09672505712109672","0,4836252856054836","0,10053313023610053","0,09672505712109672","0,12566641279512566",19,"0,15789473684210525","0,3684210526315789","0,47368421052631576","0,05263157894736842",1
6424,1977,Graduation,Together,"33178,0",1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,0,0,0,43,"72,0",33,"0,36363636363636365","0,18181818181818182","0,06060606060606061","0,3333333333333333","0,06060606060606061","0,48484848484848486",4,"0,25","0,0","0,75","0,25",3
3075,1972,PhD,Married,"59973,0",0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"76,0",382,"0,3403141361256545","0,07853403141361257","0,4397905759162304","0,05235602094240838","0,08900523560209424","0,0",14,"0,21428571428571427","0,2857142857142857","0,5","0,07142857142857142",1
4992,1975,Master,Together,"17459,0",1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,0,0,0,0,45,"76,0",39,"0,15384615384615385","0,10256410256410256","0,41025641025641024","0,07692307692307693","0,2564102564102564","0,7692307692307693",6,"0,5","0,16666666666666666","0,3333333333333333","0,5",2
5252,1969,Graduation,Divorced,"23910,0",1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"87,0",54,"0,2962962962962963","0,2222222222222222","0,3333333333333333","0,12962962962962962","0,018518518518518517","0,24074074074074073",5,"0,4","0,0","0,6","0,2",3
7444,1969,Master,Married,"42169,0",1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"75,0",28,"0,6785714285714286","0,0","0,32142857142857145","0,0","0,0","0,07142857142857142",4,"0,25","0,0","0,75","0,5",0
6919,1978,2n Cycle,Married,"26224,0",1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"80,0",48,"0,08333333333333333","0,14583333333333334","0,3125","0,2708333333333333","0,1875","0,3125",6,"0,3333333333333333","0,16666666666666666","0,5","0,5",3
3537,1981,Graduation,Together,"31089,0",1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,0,0,0,0,39,"89,0",75,"0,41333333333333333","0,04","0,41333333333333333","0,02666666666666667","0,10666666666666667","0,05333333333333334",7,"0,42857142857142855","0,0","0,5714285714285714","0,42857142857142855",1
10277,1961,Graduation,Single,"30081,0",0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,59,"83,0",38,"0,9473684210526315","0,0","0,05263157894736842","0,0","0,0","0,10526315789473684",4,"0,25","0,0","0,75","0,25",0
2453,1960,Graduation,Together,"62807,0",0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"89,0",720,"0,7305555555555555","0,03888888888888889","0,1875","0,013888888888888888","0,029166666666666667","0,1375",20,"0,25","0,15","0,6","0,15",0
7972,1955,Graduation,Single,"72906,0",0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,0,0,0,65,"76,0",1097,"0,3646308113035551","0,02917046490428441","0,4731084776663628","0,06472196900638104","0,06836827711941659","0,049225159525979945",16,"0,1875","0,25","0,5625","0,0625",1
895,1948,PhD,Married,"61467,0",0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,0,0,0,0,72,"85,0",545,"0,7522935779816514","0,029357798165137616","0,20917431192660552","0,0","0,009174311926605505","0,08990825688073395",17,"0,29411764705882354","0,11764705882352941","0,5882352941176471","0,17647058823529413",0
1177,1966,Master,Together,"49618,0",1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,54,"84,0",115,"0,6956521739130435","0,02608695652173913","0,22608695652173913","0,034782608695652174","0,017391304347826087","0,12173913043478261",7,"0,42857142857142855","0,14285714285714285","0,42857142857142855","0,5714285714285714",0
7141,1986,Master,Single,"21888,0",1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,0,0,0,0,34,"85,0",149,"0,5906040268456376","0,06711409395973154","0,3087248322147651","0,013422818791946308","0,020134228187919462","0,42953020134228187",8,"0,625","0,125","0,25","0,5",1
7232,1973,Graduation,Widow,"42429,0",0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"71,0",63,"0,873015873015873","0,0","0,09523809523809523","0,031746031746031744","0,0","0,06349206349206349",5,"0,2","0,2","0,6","0,4",0
8477,1956,Graduation,Divorced,"26150,0",2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,64,"82,0",27,"0,18518518518518517","0,037037037037037035","0,48148148148148145","0,1111111111111111","0,18518518518518517","0,037037037037037035",4,"0,25","0,0","0,75","0,25",1
2457,1975,Basic,Married,"30801,0",0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,45,"87,0",34,"0,23529411764705882","0,11764705882352941","0,14705882352941177","0,4411764705882353","0,058823529411764705","0,3235294117647059",4,"0,25","0,0","0,75","0,5",3
988,1965,Graduation,Married,"81168,0",0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,1,1,1,1,55,"68,0",1171,"0,35012809564474806","0,0","0,5055508112724167","0,125533731853117","0,018787361229718188","0,018787361229718188",17,"0,35294117647058826","0,23529411764705882","0,4117647058823529","0,058823529411764705",1
